participations,driverref,fastestlaps,races_finished,first_win,did_not_start,last_win,podiums,first_race,last_race,poles,top_ten,wins,finished_in_points,did_not_finish,points
1,vandoorne,0,1,,0,,0,2016-04-03,2016-04-03,0,1,0,1,0,1.0
12,haryanto,0,9,,0,,0,2016-03-20,2016-07-31,0,0,0,0,3,0.0
20,alonso,1,17,,0,,0,2016-03-20,2016-11-27,0,9,0,9,3,54.0
21,hamilton,3,19,2016-05-29,0,2016-11-27,17,2016-03-20,2016-11-27,12,19,10,19,2,380.0
21,ricciardo,4,21,2016-10-02,0,2016-10-02,8,2016-03-20,2016-11-27,1,20,1,20,0,256.0
21,bottas,0,19,,0,,1,2016-03-20,2016-11-27,0,15,0,15,2,85.0
21,button,0,15,,0,,0,2016-03-20,2016-11-27,0,7,0,7,6,21.0
21,ericsson,0,16,,0,,0,2016-03-20,2016-11-27,0,0,0,0,5,0.0
21,grosjean,0,16,,0,,0,2016-03-20,2016-11-27,0,5,0,5,5,29.0
21,gutierrez,0,16,,0,,0,2016-03-20,2016-11-27,0,0,0,0,5,0.0
21,max_verstappen,1,18,2016-05-15,1,2016-05-15,7,2016-03-20,2016-11-27,0,17,1,17,2,204.0
21,hulkenberg,1,17,,0,,0,2016-03-20,2016-11-27,0,14,0,14,4,72.0
21,jolyon_palmer,0,15,,0,,0,2016-03-20,2016-11-27,0,1,0,1,6,1.0
21,kevin_magnussen,0,17,,0,,0,2016-03-20,2016-11-27,0,2,0,2,4,7.0
21,kvyat,1,15,,0,,1,2016-03-20,2016-11-27,0,5,0,5,6,25.0
21,massa,0,18,,0,,0,2016-03-20,2016-11-27,0,13,0,13,3,53.0
21,nasr,0,17,,1,,0,2016-03-20,2016-11-27,0,1,0,1,3,2.0
21,perez,0,21,,0,,2,2016-03-20,2016-11-27,0,16,0,16,0,101.0
21,raikkonen,1,17,,0,,4,2016-03-20,2016-11-27,0,17,0,17,4,186.0
21,sainz,0,17,,0,,0,2016-03-20,2016-11-27,0,10,0,10,4,46.0
21,rosberg,6,20,2016-03-20,0,2016-10-09,16,2016-03-20,2016-11-27,8,20,9,20,1,385.0
21,vettel,3,17,,0,,7,2016-03-20,2016-11-27,0,17,0,17,4,212.0
21,wehrlein,0,16,,0,,0,2016-03-20,2016-11-27,0,1,0,1,5,1.0
9,ocon,0,9,,0,,0,2016-08-28,2016-11-27,0,0,0,0,0,0.0
