participations,driverref,fastestlaps,races_finished,first_win,did_not_start,last_win,podiums,first_race,last_race,poles,top_ten,wins,finished_in_points,did_not_finish,points
1,vic_wilson,0,0,,1,,0,1966-06-12,1966-06-12,0,0,0,0,0,0.0
1,solana,0,0,,0,,0,1966-10-23,1966-10-23,0,0,0,0,1,0.0
1,phil_hill,0,0,,1,,0,1966-09-04,1966-09-04,0,0,0,0,0,0.0
1,baghetti,0,0,,0,,0,1966-09-04,1966-09-04,0,0,0,0,1,0.0
1,irwin,0,1,,0,,0,1966-07-16,1966-07-16,0,1,0,0,0,0.0
1,trevor_taylor,0,0,,0,,0,1966-07-16,1966-07-16,0,0,0,0,1,0.0
1,geki,0,1,,0,,0,1966-09-04,1966-09-04,0,1,0,0,0,0.0
2,scarfiotti,0,1,1966-09-04,0,1966-09-04,1,1966-08-07,1966-09-04,0,1,1,1,1,9.0
2,amon,0,1,,1,,0,1966-07-03,1966-09-04,0,1,0,0,0,0.0
2,lawrence,0,1,,0,,0,1966-07-16,1966-08-07,0,0,0,0,1,0.0
2,ireland,0,0,,0,,0,1966-10-02,1966-10-23,0,0,0,0,2,0.0
2,bucknum,0,1,,0,,0,1966-10-02,1966-10-23,0,1,0,0,1,0.0
3,rodriguez,0,0,,0,,0,1966-07-03,1966-10-23,0,0,0,0,3,0.0
4,parkes,0,2,,0,,2,1966-07-03,1966-09-04,1,2,0,2,2,12.0
4,taylor,0,3,,0,,0,1966-07-03,1966-08-07,0,3,0,1,1,1.0
5,mclaren,0,2,,1,,0,1966-05-22,1966-10-23,0,2,0,2,2,3.0
5,ginther,0,2,,0,,0,1966-05-22,1966-10-23,0,2,0,2,3,5.0
6,ligier,0,2,,1,,0,1966-05-22,1966-08-07,0,2,0,0,3,0.0
6,anderson,0,2,,0,,0,1966-05-22,1966-09-04,0,2,0,1,4,1.0
7,bondurant,0,3,,0,,0,1966-05-22,1966-10-23,0,3,0,1,4,3.0
7,bandini,0,4,,0,,2,1966-05-22,1966-10-02,1,4,0,4,3,12.0
8,siffert,0,1,,0,,0,1966-05-22,1966-10-23,0,1,0,1,7,3.0
8,spence,0,2,,0,,0,1966-05-22,1966-10-02,0,2,0,2,6,4.0
8,gurney,0,3,,0,,0,1966-06-12,1966-10-23,0,3,0,2,5,4.0
8,arundell,0,4,,1,,0,1966-06-12,1966-10-23,0,4,0,1,3,1.0
8,stewart,0,3,1966-05-22,0,1966-05-22,1,1966-05-22,1966-10-23,0,3,1,3,5,14.0
8,clark,0,3,1966-10-02,0,1966-10-02,2,1966-05-22,1966-10-23,2,3,1,3,5,16.0
9,jack_brabham,0,6,1966-07-03,0,1966-08-07,5,1966-05-22,1966-10-23,3,6,4,6,3,45.0
9,rindt,0,6,,0,,3,1966-05-22,1966-10-23,0,6,0,6,3,24.0
9,hulme,0,4,,0,,4,1966-05-22,1966-10-23,0,4,0,4,5,18.0
9,hill,0,4,,0,,3,1966-05-22,1966-10-23,0,4,0,4,5,17.0
9,bonnier,0,2,,0,,0,1966-05-22,1966-10-23,0,2,0,1,7,1.0
9,surtees,0,4,1966-06-12,0,1966-10-23,4,1966-05-22,1966-10-23,2,4,2,4,5,28.0
