participations,driverref,fastestlaps,races_finished,first_win,did_not_start,last_win,podiums,first_race,last_race,poles,top_ten,wins,finished_in_points,did_not_finish,points
1,tarquini,0,0,,0,,0,1987-05-03,1987-05-03,0,0,0,0,1,0.0
1,modena,0,0,,0,,0,1987-11-15,1987-11-15,0,0,0,0,1,0.0
12,fabre,0,8,,1,,0,1987-04-12,1987-09-27,0,3,0,0,3,0.0
15,mansell,0,10,1987-05-03,1,1987-10-18,7,1987-04-12,1987-11-01,8,9,6,9,4,61.0
15,arnoux,0,5,,1,,0,1987-05-03,1987-11-15,0,4,0,1,9,1.0
15,ghinzani,0,6,,0,,0,1987-05-03,1987-11-15,0,3,0,0,9,0.0
15,alliot,0,6,,0,,0,1987-05-03,1987-11-15,0,5,0,3,9,3.0
16,senna,0,12,1987-05-31,0,1987-06-21,8,1987-04-12,1987-11-15,1,12,2,11,4,57.0
16,boutsen,0,9,,0,,1,1987-04-12,1987-11-15,0,7,0,6,7,16.0
16,brundle,0,3,,0,,0,1987-04-12,1987-11-15,0,2,0,1,13,2.0
16,caffi,0,1,,1,,0,1987-04-12,1987-11-15,0,0,0,0,14,0.0
16,campos,0,1,,1,,0,1987-04-12,1987-11-15,0,0,0,0,14,0.0
16,capelli,0,6,,0,,0,1987-04-12,1987-11-15,0,3,0,1,10,1.0
16,cesaris,0,2,,0,,1,1987-04-12,1987-11-15,0,2,0,1,14,4.0
16,cheever,0,7,,0,,0,1987-04-12,1987-11-15,0,7,0,4,9,8.0
16,danner,0,6,,1,,0,1987-04-12,1987-11-15,0,6,0,0,9,0.0
16,fabi,0,7,,0,,1,1987-04-12,1987-11-15,0,7,0,5,9,12.0
16,berger,0,7,1987-11-01,0,1987-11-15,3,1987-04-12,1987-11-15,3,7,2,7,9,36.0
16,alboreto,0,6,,0,,3,1987-04-12,1987-11-15,0,5,0,4,10,17.0
16,johansson,0,11,,0,,5,1987-04-12,1987-11-15,0,11,0,8,5,30.0
16,prost,0,12,1987-04-12,0,1987-09-20,7,1987-04-12,1987-11-15,0,11,3,8,4,46.0
16,nannini,0,3,,0,,0,1987-04-12,1987-11-15,0,0,0,0,13,0.0
16,palmer,0,13,,0,,0,1987-04-12,1987-11-15,0,10,0,3,3,7.0
16,patrese,0,7,,0,,1,1987-04-12,1987-11-15,0,5,0,2,9,6.0
16,satoru_nakajima,0,10,,0,,0,1987-04-12,1987-11-15,0,8,0,4,6,7.0
16,streiff,0,11,,0,,0,1987-04-12,1987-11-15,0,7,0,2,5,4.0
16,piquet,0,13,1987-07-26,1,1987-09-06,11,1987-04-12,1987-11-15,4,12,3,12,2,76.0
16,warwick,0,6,,0,,0,1987-04-12,1987-11-15,0,4,0,2,10,3.0
2,forini,0,0,,0,,0,1987-09-06,1987-09-20,0,0,0,0,2,0.0
2,larini,0,0,,1,,0,1987-09-06,1987-09-27,0,0,0,0,1,0.0
2,moreno,0,1,,0,,0,1987-11-01,1987-11-15,0,1,0,1,1,1.0
3,dalmas,0,3,,0,,0,1987-10-18,1987-11-15,0,2,0,0,0,0.0
