participations,driverref,fastestlaps,races_finished,first_win,did_not_start,last_win,podiums,first_race,last_race,poles,top_ten,wins,finished_in_points,did_not_finish,points
1,jabouille,0,1,,0,,0,1975-07-06,1975-07-06,0,0,0,0,0,0.0
1,zorzi,0,1,,0,,0,1975-09-07,1975-09-07,0,0,0,0,0,0.0
1,vonlanthen,0,0,,0,,0,1975-08-17,1975-08-17,0,0,0,0,1,0.0
1,tunmer,0,1,,0,,0,1975-03-01,1975-03-01,0,0,0,0,0,0.0
1,schuppan,0,0,,0,,0,1975-06-08,1975-06-08,0,0,0,0,1,0.0
1,nicholson,0,1,,0,,0,1975-07-19,1975-07-19,0,0,0,0,0,0.0
1,morgan,0,1,,0,,0,1975-07-19,1975-07-19,0,0,0,0,0,0.0
1,ashley,0,0,,0,,0,1975-08-03,1975-08-03,0,0,0,0,1,0.0
1,charlton,0,1,,0,,0,1975-03-01,1975-03-01,0,0,0,0,0,0.0
1,magee,0,1,,0,,0,1975-06-08,1975-06-08,0,0,0,0,0,0.0
1,leclere,0,0,,0,,0,1975-10-05,1975-10-05,0,0,0,0,1,0.0
1,keizan,0,1,,0,,0,1975-03-01,1975-03-01,0,0,0,0,0,0.0
10,brise,0,6,,0,,0,1975-04-27,1975-10-05,0,4,0,1,4,1.0
12,mario_andretti,0,6,,0,,0,1975-01-12,1975-10-05,0,4,0,2,6,5.0
12,lombardi,0,5,,1,,0,1975-03-01,1975-10-05,0,2,0,1,6,0.5
12,donohue,0,6,,0,,0,1975-01-12,1975-08-17,0,5,0,2,6,4.0
12,laffite,0,3,,1,,1,1975-01-12,1975-10-05,0,1,0,1,8,6.0
13,wilson_fittipaldi,0,6,,3,,0,1975-01-12,1975-10-05,0,1,0,0,4,0.0
13,watson,0,8,,0,,0,1975-01-12,1975-10-05,0,5,0,0,5,0.0
14,lauda,0,13,1975-05-11,0,1975-10-05,8,1975-01-12,1975-10-05,9,13,5,12,1,64.5
14,reutemann,0,12,1975-08-03,0,1975-08-03,6,1975-01-12,1975-10-05,0,10,1,8,2,37.0
14,pace,0,6,1975-01-26,0,1975-01-26,3,1975-01-12,1975-10-05,1,6,1,5,8,24.0
14,emerson_fittipaldi,0,10,1975-01-12,0,1975-07-19,6,1975-01-12,1975-10-05,0,10,2,7,4,45.0
14,mass,0,9,1975-04-27,0,1975-04-27,4,1975-01-12,1975-10-05,0,8,1,7,5,20.0
14,jarier,0,3,,0,,0,1975-01-12,1975-10-05,2,2,0,1,11,1.5
14,brambilla,0,5,1975-08-17,0,1975-08-17,1,1975-01-12,1975-10-05,1,5,1,3,9,6.5
14,regazzoni,0,9,1975-09-07,0,1975-09-07,3,1975-01-12,1975-10-05,0,7,1,6,5,25.0
14,pryce,0,7,,0,,1,1975-01-12,1975-10-05,1,6,0,5,7,8.0
14,depailler,0,11,,0,,1,1975-01-12,1975-10-05,0,9,0,5,3,12.0
14,peterson,0,8,,0,,0,1975-01-12,1975-10-05,0,6,0,3,6,6.0
14,hunt,0,8,1975-06-22,0,1975-06-22,4,1975-01-12,1975-10-05,0,8,1,8,6,33.0
14,scheckter,0,11,1975-03-01,0,1975-03-01,3,1975-01-12,1975-10-05,0,9,1,4,3,20.0
2,fushida,0,0,,2,,0,1975-06-22,1975-07-19,0,0,0,0,0,0.0
2,wilds,0,0,,0,,0,1975-01-12,1975-01-26,0,0,0,0,2,0.0
2,crawford,0,1,,0,,0,1975-07-19,1975-09-07,0,0,0,0,1,0.0
2,amon,0,2,,0,,0,1975-08-17,1975-09-07,0,0,0,0,0,0.0
2,palm,0,1,,1,,0,1975-05-11,1975-06-08,0,1,0,0,0,0.0
3,trimmer,0,0,,3,,0,1975-08-03,1975-09-07,0,0,0,0,0,0.0
3,migault,0,0,,0,,0,1975-04-27,1975-07-06,0,0,0,0,3,0.0
3,lunger,0,2,,0,,0,1975-08-17,1975-10-05,0,1,0,0,1,0.0
3,lennep,0,3,,0,,0,1975-06-22,1975-08-03,0,2,0,1,0,1.0
3,ertl,0,2,,0,,0,1975-08-03,1975-09-07,0,2,0,0,1,0.0
3,henton,0,1,,0,,0,1975-07-19,1975-10-05,0,0,0,0,2,0.0
3,ian_scheckter,0,1,,0,,0,1975-03-01,1975-06-22,0,0,0,0,2,0.0
4,hill,0,2,,2,,0,1975-01-12,1975-05-11,0,1,0,0,0,0.0
5,stuck,0,1,,0,,0,1975-07-19,1975-10-05,0,1,0,0,4,0.0
6,stommelen,0,4,,0,,0,1975-01-12,1975-09-07,0,1,0,0,2,0.0
6,wunderink,0,0,,3,,0,1975-04-27,1975-10-05,0,0,0,0,3,0.0
7,merzario,0,1,,1,,0,1975-01-12,1975-09-07,0,0,0,0,5,0.0
8,jones,0,5,,0,,0,1975-04-27,1975-08-03,0,2,0,1,3,2.0
9,evans,0,4,,1,,0,1975-03-01,1975-09-07,0,1,0,0,4,0.0
9,ickx,0,6,,0,,1,1975-01-12,1975-07-06,0,4,0,1,3,3.0
