participations,driverref,fastestlaps,races_finished,first_win,did_not_start,last_win,podiums,first_race,last_race,poles,top_ten,wins,finished_in_points,did_not_finish,points
1,cogan,0,0,,1,,0,1981-03-15,1981-03-15,0,0,0,0,0,0.0
1,londono,0,0,,1,,0,1981-03-29,1981-03-29,0,0,0,0,0,0.0
1,francia,0,0,,1,,0,1981-06-21,1981-06-21,0,0,0,0,0,0.0
12,warwick,0,0,,11,,0,1981-05-03,1981-10-17,0,0,0,0,1,0.0
12,alboreto,0,5,,2,,0,1981-05-03,1981-10-17,0,1,0,0,5,0.0
12,henton,0,1,,11,,0,1981-05-03,1981-10-17,0,1,0,0,0,0.0
12,borgudd,0,3,,5,,0,1981-05-03,1981-10-17,0,2,0,1,4,1.0
13,stohr,0,3,,4,,0,1981-03-15,1981-09-13,0,2,0,0,6,0.0
14,surer,0,9,,1,,0,1981-03-15,1981-10-17,0,5,0,2,4,4.0
14,serra,0,2,,8,,0,1981-03-15,1981-10-17,0,1,0,0,4,0.0
14,keke_rosberg,0,3,,5,,0,1981-03-15,1981-10-17,0,2,0,0,6,0.0
15,piquet,0,11,1981-04-12,0,1981-08-02,7,1981-03-15,1981-10-17,4,10,3,10,4,50.0
15,cheever,0,7,,1,,0,1981-03-15,1981-10-17,0,5,0,5,7,10.0
15,cesaris,0,6,,1,,0,1981-03-15,1981-10-17,0,3,0,1,8,1.0
15,daly,0,4,,7,,0,1981-03-15,1981-10-17,0,2,0,0,4,0.0
15,arnoux,0,8,,1,,1,1981-03-15,1981-10-17,4,7,0,3,6,11.0
15,gabbiani,0,0,,12,,0,1981-03-15,1981-10-17,0,0,0,0,3,0.0
15,laffite,0,9,1981-08-16,0,1981-09-27,7,1981-03-15,1981-10-17,1,9,2,9,6,44.0
15,giacomelli,0,8,,0,,1,1981-03-15,1981-10-17,0,6,0,2,7,7.0
15,prost,0,6,1981-07-05,0,1981-09-13,6,1981-03-15,1981-10-17,2,6,3,6,9,43.0
15,angelis,0,10,,1,,0,1981-03-15,1981-10-17,0,10,0,8,4,14.0
15,tambay,0,5,,1,,0,1981-03-15,1981-10-17,0,3,0,1,9,1.0
15,gilles_villeneuve,0,6,1981-05-31,0,1981-06-21,3,1981-03-15,1981-10-17,1,6,2,4,9,25.0
15,watson,0,10,1981-07-18,0,1981-07-18,4,1981-03-15,1981-10-17,0,10,1,6,5,27.0
15,jones,0,12,1981-03-15,0,1981-10-17,6,1981-03-15,1981-10-17,0,9,2,8,3,46.0
15,reutemann,0,12,1981-03-29,0,1981-05-17,7,1981-03-15,1981-10-17,2,12,2,9,3,49.0
15,mansell,0,5,,2,,1,1981-03-15,1981-10-17,0,4,0,3,8,8.0
15,mario_andretti,0,7,,0,,0,1981-03-15,1981-10-17,0,7,0,1,8,3.0
15,patrese,0,6,,0,,2,1981-03-15,1981-10-17,1,4,0,2,9,10.0
15,pironi,0,8,,0,,0,1981-03-15,1981-10-17,0,7,0,4,7,9.0
15,rebaque,0,5,,1,,0,1981-03-15,1981-10-17,0,5,0,4,9,11.0
15,salazar,0,2,,6,,0,1981-03-15,1981-10-17,0,1,0,1,7,1.0
2,ghinzani,0,1,,1,,0,1981-05-17,1981-05-31,0,0,0,0,0,0.0
2,villeneuve_sr,0,0,,2,,0,1981-09-27,1981-10-17,0,0,0,0,0,0.0
2,zunino,0,2,,0,,0,1981-03-29,1981-04-12,0,0,0,0,0,0.0
4,lammers,0,1,,2,,0,1981-03-15,1981-05-03,0,0,0,0,1,0.0
4,guerra,0,0,,3,,0,1981-03-15,1981-05-03,0,0,0,0,1,0.0
5,jabouille,0,0,,2,,0,1981-04-12,1981-06-21,0,0,0,0,3,0.0
9,jarier,0,5,,0,,0,1981-03-15,1981-10-17,0,5,0,0,4,0.0
