participations,driverref,fastestlaps,races_finished,first_win,did_not_start,last_win,podiums,first_race,last_race,poles,top_ten,wins,finished_in_points,did_not_finish,points
10,chandhok,0,8,,0,,0,2010-03-14,2010-07-11,0,0,0,0,2,0.0
14,rosa,0,7,,0,,0,2010-03-14,2010-09-12,0,1,0,1,7,6.0
18,bruno_senna,0,9,,0,,0,2010-03-14,2010-11-14,0,0,0,0,9,0.0
19,alonso,5,18,2010-03-14,0,2010-10-24,10,2010-03-14,2010-11-14,2,16,5,16,1,252.0
19,button,1,17,2010-03-28,0,2010-04-18,7,2010-03-14,2010-11-14,0,16,2,16,2,214.0
19,alguersuari,0,17,,0,,0,2010-03-14,2010-11-14,0,3,0,3,2,5.0
19,barrichello,0,17,,0,,0,2010-03-14,2010-11-14,0,10,0,10,2,47.0
19,hamilton,5,16,2010-05-30,0,2010-08-29,9,2010-03-14,2010-11-14,1,15,3,15,3,240.0
19,buemi,0,14,,0,,0,2010-03-14,2010-11-14,0,4,0,4,5,8.0
19,webber,3,17,2010-05-09,0,2010-08-01,10,2010-03-14,2010-11-14,5,17,4,17,2,242.0
19,glock,0,10,,0,,0,2010-03-14,2010-11-14,0,0,0,0,9,0.0
19,grassi,0,10,,0,,0,2010-03-14,2010-11-14,0,0,0,0,9,0.0
19,hulkenberg,0,15,,0,,0,2010-03-14,2010-11-14,1,7,0,7,4,22.0
19,kobayashi,0,11,,0,,0,2010-03-14,2010-11-14,0,8,0,8,8,32.0
19,kovalainen,0,13,,0,,0,2010-03-14,2010-11-14,0,0,0,0,6,0.0
19,kubica,1,16,,0,,3,2010-03-14,2010-11-14,0,15,0,15,3,136.0
19,liuzzi,0,13,,0,,0,2010-03-14,2010-11-14,0,6,0,6,6,21.0
19,massa,0,18,,0,,5,2010-03-14,2010-11-14,0,14,0,14,1,144.0
19,michael_schumacher,0,17,,0,,0,2010-03-14,2010-11-14,0,12,0,12,2,72.0
19,petrov,1,14,,0,,0,2010-03-14,2010-11-14,0,5,0,5,5,27.0
19,vettel,3,16,2010-04-04,0,2010-11-14,10,2010-03-14,2010-11-14,10,15,5,15,3,256.0
19,rosberg,0,16,,0,,3,2010-03-14,2010-11-14,0,15,0,15,3,142.0
19,sutil,0,15,,0,,0,2010-03-14,2010-11-14,0,9,0,9,4,47.0
19,trulli,0,11,,0,,0,2010-03-14,2010-11-14,0,0,0,0,8,0.0
3,klien,0,2,,0,,0,2010-09-26,2010-11-14,0,0,0,0,1,0.0
5,heidfeld,0,4,,0,,0,2010-09-26,2010-11-14,0,2,0,2,1,6.0
7,yamamoto,0,6,,0,,0,2010-07-11,2010-10-24,0,0,0,0,1,0.0
