participations,driverref,fastestlaps,races_finished,first_win,did_not_start,last_win,podiums,first_race,last_race,poles,top_ten,wins,finished_in_points,did_not_finish,points
1,caffi,0,0,,0,,0,1986-09-07,1986-09-07,0,0,0,0,1,0.0
1,cheever,0,0,,0,,0,1986-06-22,1986-06-22,0,0,0,0,1,0.0
11,warwick,0,4,,0,,0,1986-06-15,1986-10-26,0,4,0,0,7,0.0
13,rothengatter,0,2,,1,,0,1986-04-27,1986-10-26,0,1,0,0,10,0.0
15,tambay,0,4,,0,,0,1986-03-23,1986-10-26,0,4,0,1,11,2.0
15,nannini,0,1,,0,,0,1986-03-23,1986-10-26,0,0,0,0,14,0.0
16,mansell,0,12,1986-05-25,0,1986-09-21,9,1986-03-23,1986-10-26,2,12,5,12,4,72.0
16,senna,0,10,1986-04-13,0,1986-06-22,8,1986-03-23,1986-10-26,8,10,2,10,6,55.0
16,arnoux,0,10,,0,,0,1986-03-23,1986-10-26,0,9,0,6,6,14.0
16,piquet,0,12,1986-03-23,0,1986-09-07,10,1986-03-23,1986-10-26,2,12,4,11,4,69.0
16,boutsen,0,6,,0,,0,1986-03-23,1986-10-26,0,6,0,0,10,0.0
16,brundle,0,9,,0,,0,1986-03-23,1986-10-26,0,8,0,4,7,8.0
16,prost,0,13,1986-04-27,0,1986-10-26,11,1986-03-23,1986-10-26,1,13,4,13,3,74.0
16,cesaris,0,1,,1,,0,1986-03-23,1986-10-26,0,1,0,0,14,0.0
16,alboreto,0,7,,0,,1,1986-03-23,1986-10-26,0,7,0,4,9,14.0
16,danner,0,5,,1,,0,1986-03-23,1986-10-26,0,3,0,1,10,1.0
16,dumfries,0,6,,1,,0,1986-03-23,1986-10-26,0,6,0,2,9,3.0
16,fabi,0,5,,0,,0,1986-03-23,1986-10-26,2,5,0,1,11,2.0
16,ghinzani,0,1,,1,,0,1986-03-23,1986-10-26,0,0,0,0,14,0.0
16,johansson,0,10,,0,,4,1986-03-23,1986-10-26,0,8,0,7,6,23.0
16,jones,0,5,,0,,0,1986-03-23,1986-10-26,0,4,0,2,11,4.0
16,keke_rosberg,0,8,,0,,1,1986-03-23,1986-10-26,1,8,0,7,8,22.0
16,streiff,0,9,,0,,0,1986-03-23,1986-10-26,0,6,0,2,7,3.0
16,berger,0,8,1986-10-12,0,1986-10-12,2,1986-03-23,1986-10-26,0,8,1,5,8,17.0
16,palmer,0,8,,0,,0,1986-03-23,1986-10-26,0,5,0,0,8,0.0
16,patrese,0,5,,0,,0,1986-03-23,1986-10-26,0,4,0,2,11,2.0
2,capelli,0,0,,0,,0,1986-09-07,1986-09-21,0,0,0,0,2,0.0
4,angelis,0,1,,0,,0,1986-03-23,1986-05-11,0,1,0,0,3,0.0
5,surer,0,3,,0,,0,1986-03-23,1986-05-25,0,3,0,0,2,0.0
7,alliot,0,3,,0,,0,1986-07-27,1986-10-26,0,3,0,1,4,1.0
9,laffite,0,6,,0,,2,1986-03-23,1986-07-13,0,6,0,5,3,14.0
9,berg,0,3,,0,,0,1986-06-22,1986-10-26,0,0,0,0,6,0.0
