participations,driverref,fastestlaps,races_finished,first_win,did_not_start,last_win,podiums,first_race,last_race,poles,top_ten,wins,finished_in_points,did_not_finish,points
17,raikkonen,2,15,2013-03-17,0,2013-03-17,8,2013-03-17,2013-11-03,0,14,1,14,2,183.0
19,vettel,7,18,2013-03-24,0,2013-11-24,16,2013-03-17,2013-11-24,9,18,13,18,1,397.0
19,rosberg,0,17,2013-05-26,0,2013-06-30,4,2013-03-17,2013-11-24,3,16,2,16,2,171.0
19,hamilton,1,18,2013-07-28,0,2013-07-28,5,2013-03-17,2013-11-24,5,17,1,17,1,189.0
19,alonso,2,18,2013-04-14,0,2013-05-12,9,2013-03-17,2013-11-24,0,17,2,17,1,242.0
19,bottas,0,17,,0,,0,2013-03-17,2013-11-24,0,1,0,1,2,4.0
19,button,0,19,,0,,0,2013-03-17,2013-11-24,0,14,0,14,0,73.0
19,chilton,0,19,,0,,0,2013-03-17,2013-11-24,0,0,0,0,0,0.0
19,garde,0,16,,0,,0,2013-03-17,2013-11-24,0,0,0,0,3,0.0
19,grosjean,0,16,,0,,6,2013-03-17,2013-11-24,0,13,0,13,3,132.0
19,gutierrez,1,17,,0,,0,2013-03-17,2013-11-24,0,1,0,1,2,6.0
19,hulkenberg,0,17,,0,,0,2013-03-17,2013-11-24,0,10,0,10,2,51.0
19,jules_bianchi,0,16,,0,,0,2013-03-17,2013-11-24,0,0,0,0,3,0.0
19,maldonado,0,16,,0,,0,2013-03-17,2013-11-24,0,1,0,1,3,1.0
19,massa,0,17,,0,,1,2013-03-17,2013-11-24,0,15,0,15,2,112.0
19,perez,1,19,,0,,0,2013-03-17,2013-11-24,0,11,0,11,0,49.0
19,pic,0,15,,0,,0,2013-03-17,2013-11-24,0,0,0,0,4,0.0
19,resta,0,15,,0,,0,2013-03-17,2013-11-24,0,9,0,9,4,48.0
19,ricciardo,0,16,,0,,0,2013-03-17,2013-11-24,0,7,0,7,3,20.0
19,sutil,0,15,,0,,0,2013-03-17,2013-11-24,0,8,0,8,4,29.0
19,vergne,0,15,,0,,0,2013-03-17,2013-11-24,0,3,0,3,4,13.0
19,webber,5,16,,0,,8,2013-03-17,2013-11-24,2,15,0,15,3,199.0
2,kovalainen,0,2,,0,,0,2013-11-17,2013-11-24,0,0,0,0,0,0.0
