participations,driverref,fastestlaps,races_finished,first_win,did_not_start,last_win,podiums,first_race,last_race,poles,top_ten,wins,finished_in_points,did_not_finish,points
1,walt_brown,0,0,,0,,0,1951-05-30,1951-05-30,0,0,0,0,1,0.0
1,rose,0,0,,0,,0,1951-05-30,1951-05-30,0,0,0,0,1,0.0
1,nazaruk,0,1,,0,,1,1951-05-30,1951-05-30,0,1,0,1,0,6.0
1,ward,0,0,,0,,0,1951-05-30,1951-05-30,0,0,0,0,1,0.0
1,vukovich,0,0,,0,,0,1951-05-30,1951-05-30,0,0,0,0,1,0.0
1,wallard,0,1,1951-05-30,0,1951-05-30,1,1951-05-30,1951-05-30,0,1,1,1,0,9.0
1,abecassis,0,0,,0,,0,1951-05-27,1951-05-27,0,0,0,0,1,0.0
1,agabashian,0,0,,0,,0,1951-05-30,1951-05-30,0,0,0,0,1,0.0
1,andre_pilette,0,1,,0,,0,1951-06-17,1951-06-17,0,1,0,0,0,0.0
1,ball,0,1,,0,,0,1951-05-30,1951-05-30,0,1,0,1,0,2.0
1,banks,0,1,,0,,0,1951-05-30,1951-05-30,0,1,0,0,0,0.0
1,bettenhausen,0,0,,0,,0,1951-05-30,1951-05-30,0,0,0,0,1,0.0
1,bira,0,0,,0,,0,1951-10-28,1951-10-28,0,0,0,0,1,0.0
1,rol,0,1,,0,,0,1951-09-16,1951-09-16,0,1,0,0,0,0.0
1,branca,0,0,,0,,0,1951-07-29,1951-07-29,0,0,0,0,1,0.0
1,stevenson,0,0,,0,,0,1951-05-30,1951-05-30,0,0,0,0,1,0.0
1,chaboud,0,1,,0,,0,1951-07-01,1951-07-01,0,1,0,0,0,0.0
1,shawe_taylor,0,1,,0,,0,1951-07-14,1951-07-14,0,1,0,0,0,0.0
1,schindler,0,0,,0,,0,1951-05-30,1951-05-30,0,0,0,0,1,0.0
1,darter,0,1,,0,,0,1951-05-30,1951-05-30,0,1,0,0,0,0.0
1,davies,0,0,,0,,0,1951-05-30,1951-05-30,0,0,0,0,1,0.0
1,dinsmore,0,0,,0,,0,1951-05-30,1951-05-30,0,0,0,0,1,0.0
1,richardson,0,0,,0,,0,1951-09-16,1951-09-16,0,0,0,0,1,0.0
1,pietsch,0,0,,0,,0,1951-07-29,1951-07-29,0,0,0,0,1,0.0
1,faulkner,0,0,,0,,0,1951-05-30,1951-05-30,0,0,0,0,1,0.0
1,peter_walker,0,1,,0,,0,1951-07-14,1951-07-14,0,1,0,0,0,0.0
1,forberg,0,1,,0,,0,1951-05-30,1951-05-30,0,1,0,0,0,0.0
1,force,0,0,,0,,0,1951-05-30,1951-05-30,0,0,0,0,1,0.0
1,george_connor,0,0,,0,,0,1951-05-30,1951-05-30,0,0,0,0,1,0.0
1,gerard,0,1,,0,,0,1951-07-14,1951-07-14,0,0,0,0,0,0.0
1,godia,0,1,,0,,0,1951-10-28,1951-10-28,0,1,0,0,0,0.0
1,gordini,0,0,,0,,0,1951-07-01,1951-07-01,0,0,0,0,1,0.0
1,scarborough,0,0,,0,,0,1951-05-30,1951-05-30,0,0,0,0,1,0.0
1,green,0,0,,0,,0,1951-05-30,1951-05-30,0,0,0,0,1,0.0
1,griffith,0,0,,0,,0,1951-05-30,1951-05-30,0,0,0,0,1,0.0
1,grignard,0,0,,0,,0,1951-10-28,1951-10-28,0,0,0,0,1,0.0
1,parsons,0,0,,0,,0,1951-05-30,1951-05-30,0,0,0,0,1,0.0
1,hanks,0,0,,0,,0,1951-05-30,1951-05-30,0,0,0,0,1,0.0
1,hellings,0,0,,0,,0,1951-05-30,1951-05-30,0,0,0,0,1,0.0
