participations,driverref,fastestlaps,races_finished,first_win,did_not_start,last_win,podiums,first_race,last_race,poles,top_ten,wins,finished_in_points,did_not_finish,points
1,thomson,0,1,,0,,0,1955-05-30,1955-05-30,0,1,0,1,0,3.0
1,whiteaway,0,0,,1,,0,1955-05-22,1955-05-22,0,0,0,0,0,0.0
1,sweikert,0,1,1955-05-30,0,1955-05-30,1,1955-05-30,1955-05-30,0,1,1,1,0,8.0
1,vukovich,0,0,,0,,0,1955-05-30,1955-05-30,0,0,0,1,1,1.0
1,agabashian,0,0,,0,,0,1955-05-30,1955-05-30,0,0,0,0,1,0.0
1,andrews,0,0,,0,,0,1955-05-30,1955-05-30,0,0,0,0,1,0.0
1,templeman,0,0,,0,,0,1955-05-30,1955-05-30,0,0,0,0,1,0.0
1,sparken,0,1,,0,,0,1955-07-16,1955-07-16,0,1,0,0,0,0.0
1,mcgrath,0,0,,0,,0,1955-05-30,1955-05-30,0,0,0,0,1,0.0
1,birger,0,0,,0,,0,1955-01-16,1955-01-16,0,0,0,0,1,0.0
1,boyd,0,0,,0,,0,1955-05-30,1955-05-30,0,0,0,0,1,0.0
1,bryan,0,0,,0,,0,1955-05-30,1955-05-30,0,0,0,0,1,0.0
1,bucci,0,0,,0,,0,1955-01-16,1955-01-16,0,0,0,0,1,0.0
1,weyant,0,1,,0,,0,1955-05-30,1955-05-30,0,0,0,0,0,0.0
1,chiron,0,1,,0,,0,1955-05-22,1955-05-22,0,1,0,0,0,0.0
1,uria,0,0,,0,,0,1955-01-16,1955-01-16,0,0,0,0,1,0.0
1,salvadori,0,0,,0,,0,1955-07-16,1955-07-16,0,0,0,0,1,0.0
1,connor,0,1,,0,,0,1955-05-30,1955-05-30,0,1,0,0,0,0.0
1,cross,0,0,,0,,0,1955-05-30,1955-05-30,0,0,0,0,1,0.0
1,darter,0,1,,0,,0,1955-05-30,1955-05-30,0,0,0,0,0,0.0
1,davies,0,1,,0,,1,1955-05-30,1955-05-30,0,1,0,1,0,4.0
1,daywalt,0,1,,0,,0,1955-05-30,1955-05-30,0,1,0,0,0,0.0
1,elisian,0,0,,0,,0,1955-05-30,1955-05-30,0,0,0,0,1,0.0
1,fairman,0,0,,0,,0,1955-07-16,1955-07-16,0,0,0,0,1,0.0
1,russo,0,0,,0,,0,1955-05-30,1955-05-30,0,0,0,0,1,0.0
