participations,driverref,fastestlaps,races_finished,first_win,did_not_start,last_win,podiums,first_race,last_race,poles,top_ten,wins,finished_in_points,did_not_finish,points
1,barilla,0,0,,0,,0,1989-10-22,1989-10-22,0,0,0,0,1,0.0
1,donnelly,0,1,,0,,0,1989-07-09,1989-07-09,0,0,0,0,0,0.0
10,weidler,0,0,,10,,0,1989-03-26,1989-08-13,0,0,0,0,0,0.0
10,pirro,0,5,,0,,0,1989-07-09,1989-11-05,0,4,0,1,5,2.0
12,foitek,0,0,,12,,0,1989-03-26,1989-10-01,0,0,0,0,0,0.0
13,danner,0,4,,9,,0,1989-03-26,1989-09-24,0,2,0,1,0,3.0
14,alboreto,0,4,,4,,1,1989-03-26,1989-11-05,0,3,0,2,6,6.0
14,gachot,0,2,,9,,0,1989-03-26,1989-11-05,0,0,0,0,3,0.0
15,dalmas,0,0,,14,,0,1989-03-26,1989-11-05,0,0,0,0,1,0.0
15,warwick,0,8,,0,,0,1989-03-26,1989-11-05,0,8,0,5,7,7.0
15,mansell,0,6,1989-03-26,0,1989-08-13,6,1989-03-26,1989-11-05,0,6,2,6,9,38.0
15,berger,0,3,1989-09-24,0,1989-09-24,3,1989-03-26,1989-11-05,0,3,1,3,12,21.0
15,tarquini,0,3,,9,,0,1989-04-23,1989-11-05,0,3,0,1,3,1.0
15,schneider,0,0,,13,,0,1989-03-26,1989-11-05,0,0,0,0,2,0.0
15,martini,0,6,,0,,0,1989-03-26,1989-11-05,0,6,0,3,9,5.0
16,senna,0,9,1989-04-23,0,1989-10-01,7,1989-03-26,1989-11-05,13,8,6,7,7,60.0
16,cesaris,0,9,,1,,1,1989-03-26,1989-11-05,0,6,0,1,6,4.0
16,cheever,0,8,,2,,1,1989-03-26,1989-11-05,0,7,0,2,6,6.0
16,capelli,0,2,,0,,0,1989-03-26,1989-11-05,0,0,0,0,14,0.0
16,caffi,0,7,,2,,0,1989-03-26,1989-11-05,0,5,0,2,7,4.0
16,brundle,0,7,,2,,0,1989-03-26,1989-11-05,0,6,0,3,7,4.0
16,suzuki,0,0,,16,,0,1989-03-26,1989-11-05,0,0,0,0,0,0.0
16,sala,0,4,,4,,0,1989-03-26,1989-11-05,0,2,0,1,8,1.0
16,ghinzani,0,0,,13,,0,1989-03-26,1989-11-05,0,0,0,0,3,0.0
16,grouillard,0,5,,4,,0,1989-03-26,1989-11-05,0,4,0,1,7,1.0
16,gugelmin,0,5,,1,,1,1989-03-26,1989-11-05,0,5,0,1,10,4.0
16,prost,0,13,1989-06-04,0,1989-09-10,11,1989-03-26,1989-11-05,2,13,4,13,3,81.0
16,boutsen,0,10,1989-06-18,0,1989-11-05,5,1989-03-26,1989-11-05,0,10,2,8,6,37.0
16,johansson,0,3,,8,,1,1989-03-26,1989-11-05,0,3,0,2,5,6.0
16,larini,0,1,,8,,0,1989-03-26,1989-11-05,0,0,0,0,7,0.0
16,nannini,0,9,1989-10-22,0,1989-10-22,4,1989-03-26,1989-11-05,0,9,1,8,7,32.0
16,satoru_nakajima,0,5,,3,,0,1989-03-26,1989-11-05,0,5,0,1,8,3.0
16,arnoux,0,6,,7,,0,1989-03-26,1989-11-05,0,2,0,1,3,2.0
16,modena,0,5,,1,,1,1989-03-26,1989-11-05,0,3,0,1,10,4.0
16,moreno,0,0,,12,,0,1989-03-26,1989-11-05,0,0,0,0,4,0.0
16,palmer,0,9,,1,,0,1989-03-26,1989-11-05,0,7,0,2,6,2.0
16,patrese,0,11,,0,,6,1989-03-26,1989-11-05,1,9,0,9,5,40.0
16,piquet,0,8,,1,,0,1989-03-26,1989-11-05,0,7,0,5,7,12.0
16,alliot,0,4,,1,,0,1989-03-26,1989-11-05,0,2,0,1,11,1.0
16,raphanel,0,0,,15,,0,1989-03-26,1989-11-05,0,0,0,0,1,0.0
2,bernard,0,1,,0,,0,1989-07-09,1989-07-16,0,0,0,0,1,0.0
4,lehto,0,0,,2,,0,1989-09-24,1989-11-05,0,0,0,0,2,0.0
5,larrauri,0,0,,5,,0,1989-09-10,1989-11-05,0,0,0,0,0,0.0
6,bertaggia,0,0,,6,,0,1989-08-27,1989-11-05,0,0,0,0,0,0.0
7,joachim_winkelhock,0,0,,7,,0,1989-03-26,1989-07-09,0,0,0,0,0,0.0
8,alesi,0,5,,0,,0,1989-07-09,1989-11-05,0,5,0,3,3,8.0
8,herbert,0,5,,2,,0,1989-03-26,1989-09-24,0,2,0,2,1,5.0
