participations,driverref,fastestlaps,races_finished,first_win,did_not_start,last_win,podiums,first_race,last_race,poles,top_ten,wins,finished_in_points,did_not_finish,points
1,brundle,0,1,,0,,0,1988-08-28,1988-08-28,0,1,0,0,0,0.0
1,suzuki,0,1,,0,,0,1988-10-30,1988-10-30,0,0,0,0,0,0.0
1,schlesser,0,1,,0,,0,1988-09-11,1988-09-11,0,0,0,0,0,0.0
1,raphanel,0,0,,1,,0,1988-11-13,1988-11-13,0,0,0,0,0,0.0
11,martini,0,5,,2,,0,1988-06-19,1988-11-13,0,2,0,1,4,1.0
14,mansell,0,2,,0,,2,1988-04-03,1988-11-13,0,2,0,2,12,12.0
14,dalmas,0,9,,1,,0,1988-04-03,1988-10-02,0,4,0,0,4,0.0
15,schneider,0,2,,9,,0,1988-04-03,1988-11-13,0,0,0,0,4,0.0
16,senna,0,14,1988-05-01,0,1988-10-30,11,1988-04-03,1988-11-13,13,14,8,13,2,94.0
16,caffi,0,7,,2,,0,1988-04-03,1988-11-13,0,4,0,0,7,0.0
16,warwick,0,10,,0,,0,1988-04-03,1988-11-13,0,10,0,7,6,17.0
16,capelli,0,9,,1,,2,1988-04-03,1988-11-13,0,8,0,6,6,17.0
16,cesaris,0,5,,0,,0,1988-04-03,1988-11-13,0,4,0,1,11,3.0
16,cheever,0,8,,0,,1,1988-04-03,1988-11-13,0,7,0,3,8,6.0
16,boutsen,0,13,,0,,5,1988-04-03,1988-11-13,0,13,0,9,3,27.0
16,ghinzani,0,3,,8,,0,1988-04-03,1988-11-13,0,0,0,0,5,0.0
16,gugelmin,0,8,,0,,0,1988-04-03,1988-11-13,0,7,0,2,8,5.0
16,johansson,0,4,,6,,0,1988-04-03,1988-11-13,0,3,0,0,6,0.0
16,larini,0,3,,6,,0,1988-04-03,1988-11-13,0,1,0,0,7,0.0
16,larrauri,0,2,,8,,0,1988-04-03,1988-11-13,0,0,0,0,6,0.0
16,bailey,0,4,,10,,0,1988-04-03,1988-11-13,0,1,0,0,2,0.0
16,arnoux,0,5,,2,,0,1988-04-03,1988-11-13,0,1,0,0,9,0.0
16,modena,0,5,,6,,0,1988-04-03,1988-11-13,0,0,0,0,5,0.0
16,nannini,0,8,,0,,2,1988-04-03,1988-11-13,0,7,0,5,8,12.0
16,palmer,0,7,,2,,0,1988-04-03,1988-11-13,0,3,0,3,7,5.0
16,patrese,0,8,,0,,0,1988-04-03,1988-11-13,0,7,0,5,8,8.0
16,piquet,0,9,,0,,3,1988-04-03,1988-11-13,0,9,0,7,7,22.0
16,alliot,0,8,,0,,0,1988-04-03,1988-11-13,0,4,0,0,8,0.0
16,sala,0,7,,2,,0,1988-04-03,1988-11-13,0,2,0,0,7,0.0
16,satoru_nakajima,0,8,,2,,0,1988-04-03,1988-11-13,0,7,0,1,6,1.0
16,alboreto,0,10,,0,,3,1988-04-03,1988-11-13,0,7,0,7,6,24.0
16,berger,0,11,1988-09-11,0,1988-09-11,5,1988-04-03,1988-11-13,1,11,1,10,5,41.0
16,streiff,0,6,,0,,0,1988-04-03,1988-11-13,0,4,0,0,10,0.0
16,prost,0,14,1988-04-03,0,1988-11-13,14,1988-04-03,1988-11-13,2,14,7,14,2,105.0
16,tarquini,0,4,,8,,0,1988-04-03,1988-11-13,0,1,0,0,4,0.0
5,campos,0,1,,3,,0,1988-04-03,1988-06-12,0,0,0,0,1,0.0
