participations,driverref,fastestlaps,races_finished,first_win,did_not_start,last_win,podiums,first_race,last_race,poles,top_ten,wins,finished_in_points,did_not_finish,points
1,turner,0,1,,0,,0,1957-05-30,1957-05-30,0,0,0,0,0,0.0
1,weyant,0,1,,0,,0,1957-05-30,1957-05-30,0,0,0,0,0,0.0
1,teague,0,1,,0,,0,1957-05-30,1957-05-30,0,1,0,0,0,0.0
1,hanks,0,1,1957-05-30,0,1957-05-30,1,1957-05-30,1957-05-30,0,1,1,1,0,8.0
1,agabashian,0,0,,0,,0,1957-05-30,1957-05-30,0,0,0,0,1,0.0
1,barth,0,1,,0,,0,1957-08-04,1957-08-04,0,0,0,0,0,0.0
1,beaufort,0,1,,0,,0,1957-08-04,1957-08-04,0,0,0,0,0,0.0
1,portago,0,1,,0,,0,1957-01-13,1957-01-13,0,1,0,1,0,1.0
1,bettenhausen,0,1,,0,,0,1957-05-30,1957-05-30,0,0,0,0,0,0.0
1,perdisa,0,1,,0,,0,1957-01-13,1957-01-13,0,1,0,0,0,0.0
1,parsons,0,1,,0,,0,1957-05-30,1957-05-30,0,0,0,0,0,0.0
1,rathmann,0,1,,0,,1,1957-05-30,1957-05-30,0,1,0,1,0,7.0
1,castellotti,0,0,,0,,0,1957-01-13,1957-01-13,0,0,0,0,1,0.0
1,cheesbourg,0,0,,0,,0,1957-05-30,1957-05-30,0,0,0,0,1,0.0
1,paul_russo,0,1,,0,,0,1957-05-30,1957-05-30,0,1,0,1,0,3.0
1,boyd,0,1,,0,,0,1957-05-30,1957-05-30,0,1,0,0,0,0.0
1,connor,0,1,,0,,0,1957-05-30,1957-05-30,1,1,0,0,0,0.0
1,daywalt,0,0,,0,,0,1957-05-30,1957-05-30,0,0,0,0,1,0.0
1,edmunds,0,0,,0,,0,1957-05-30,1957-05-30,0,0,0,0,1,0.0
1,elisian,0,0,,0,,0,1957-05-30,1957-05-30,0,0,0,0,1,0.0
1,england,0,0,,0,,0,1957-08-04,1957-08-04,0,0,0,0,1,0.0
1,christie,0,1,,0,,0,1957-05-30,1957-05-30,0,0,0,0,0,0.0
1,bryan,0,1,,0,,1,1957-05-30,1957-05-30,0,1,0,1,0,4.0
1,ward,0,0,,0,,0,1957-05-30,1957-05-30,0,0,0,0,1,0.0
1,george,0,0,,0,,0,1957-05-30,1957-05-30,0,0,0,0,1,0.0
1,gerard,0,1,,0,,0,1957-07-20,1957-07-20,0,1,0,0,0,0.0
1,gibson,0,0,,0,,0,1957-08-04,1957-08-04,0,0,0,0,1,0.0
1,veith,0,1,,0,,0,1957-05-30,1957-05-30,0,1,0,0,0,0.0
1,gonzalez,0,1,,0,,0,1957-01-13,1957-01-13,0,1,0,1,0,1.0
1,sachs,0,0,,0,,0,1957-05-30,1957-05-30,0,0,0,0,1,0.0
1,ruttman,0,0,,0,,0,1957-05-30,1957-05-30,0,0,0,0,1,0.0
1,russo,0,0,,0,,0,1957-05-30,1957-05-30,0,0,0,0,1,0.0
1,hartley,0,1,,0,,0,1957-05-30,1957-05-30,0,1,0,0,0,0.0
1,volonterio,0,1,,0,,0,1957-09-08,1957-09-08,0,0,0,0,0,0.0
1,herman,0,0,,0,,0,1957-05-30,1957-05-30,0,0,0,0,1,0.0
1,fairman,0,0,,0,,0,1957-07-20,1957-07-20,0,0,0,0,1,0.0
1,tomaso,0,1,,0,,0,1957-01-13,1957-01-13,0,1,0,0,0,0.0
1,johnson,0,0,,0,,0,1957-05-30,1957-05-30,0,0,0,0,1,0.0
1,keller,0,0,,0,,0,1957-05-30,1957-05-30,0,0,0,0,1,0.0
1,freeland,0,1,,0,,0,1957-05-30,1957-05-30,0,0,0,0,0,0.0
1,tolan,0,0,,0,,0,1957-05-30,1957-05-30,0,0,0,0,1,0.0
1,linden,0,1,,0,,0,1957-05-30,1957-05-30,0,1,0,1,0,2.0
1,macdowel,0,1,,0,,0,1957-07-07,1957-07-07,0,1,0,0,0,0.0
1,mackay-fraser,0,0,,0,,0,1957-07-07,1957-07-07,0,0,0,0,1,0.0
1,magill,0,0,,0,,0,1957-05-30,1957-05-30,0,0,0,0,1,0.0
1,maglioli,0,0,,0,,0,1957-08-04,1957-08-04,0,0,0,0,1,0.0
1,marsh,0,1,,0,,0,1957-08-04,1957-08-04,0,0,0,0,0,0.0
