participations,driverref,fastestlaps,races_finished,first_win,did_not_start,last_win,podiums,first_race,last_race,poles,top_ten,wins,finished_in_points,did_not_finish,points
1,facetti,0,0,,1,,0,1974-09-08,1974-09-08,0,0,0,0,0,0.0
1,wisell,0,0,,0,,0,1974-06-09,1974-06-09,0,0,0,0,1,0.0
1,wietzes,0,0,,0,,0,1974-09-22,1974-09-22,0,0,0,0,1,0.0
1,roos,0,0,,0,,0,1974-06-09,1974-06-09,0,0,0,0,1,0.0
1,quester,0,1,,0,,0,1974-08-18,1974-08-18,0,1,0,0,0,0.0
1,purley,0,0,,1,,0,1974-07-20,1974-07-20,0,0,0,0,0,0.0
1,pilette,0,1,,0,,0,1974-05-12,1974-05-12,0,0,0,0,0,0.0
1,perkins,0,0,,1,,0,1974-08-04,1974-08-04,0,0,0,0,0,0.0
1,gethin,0,0,,0,,0,1974-07-20,1974-07-20,0,0,0,0,1,0.0
1,nicholson,0,0,,1,,0,1974-07-20,1974-07-20,0,0,0,0,0,0.0
1,charlton,0,1,,0,,0,1974-03-30,1974-03-30,0,0,0,0,0,0.0
1,keizan,0,1,,0,,0,1974-03-30,1974-03-30,0,0,0,0,0,0.0
1,driver,0,0,,0,,0,1974-03-30,1974-03-30,0,0,0,0,1,0.0
1,lombardi,0,0,,1,,0,1974-07-20,1974-07-20,0,0,0,0,0,0.0
11,hailwood,0,8,,0,,1,1974-01-13,1974-08-04,0,7,0,4,3,12.0
11,migault,0,4,,1,,0,1974-01-13,1974-09-08,0,0,0,0,6,0.0
12,pescarolo,0,5,,0,,0,1974-01-13,1974-09-08,0,2,0,0,7,0.0
12,brambilla,0,7,,1,,0,1974-03-30,1974-10-06,0,5,0,1,4,1.0
13,mass,0,4,,0,,0,1974-01-13,1974-10-06,0,1,0,0,9,0.0
14,jarier,0,7,,0,,1,1974-01-13,1974-10-06,0,5,0,2,7,6.0
14,merzario,0,3,,0,,0,1974-01-13,1974-10-06,0,3,0,2,11,4.0
14,pace,0,8,,1,,1,1974-01-13,1974-10-06,0,5,0,3,5,11.0
14,stuck,0,4,,2,,0,1974-01-13,1974-10-06,0,3,0,2,8,5.0
15,emerson_fittipaldi,0,12,1974-01-27,0,1974-09-22,7,1974-01-13,1974-10-06,2,12,3,10,3,55.0
15,depailler,0,11,,0,,1,1974-01-13,1974-10-06,1,10,0,6,4,14.0
15,hunt,0,6,,0,,3,1974-01-13,1974-10-06,0,6,0,4,9,15.0
15,peterson,0,9,1974-05-26,0,1974-09-08,4,1974-01-13,1974-10-06,1,8,3,6,6,35.0
15,ickx,0,6,,0,,2,1974-01-13,1974-10-06,0,4,0,4,9,12.0
15,reutemann,0,9,1974-03-30,0,1974-10-06,4,1974-01-13,1974-10-06,1,8,3,5,6,32.0
15,hill,0,12,,0,,0,1974-01-13,1974-10-06,0,6,0,1,3,1.0
15,watson,0,11,,0,,0,1974-01-13,1974-10-06,0,5,0,3,4,6.0
15,lauda,0,7,1974-04-28,0,1974-06-23,5,1974-01-13,1974-10-06,9,6,2,6,8,38.0
15,scheckter,0,11,1974-06-09,0,1974-07-20,6,1974-01-13,1974-10-06,0,10,2,9,4,45.0
15,hulme,0,10,1974-01-13,0,1974-01-13,2,1974-01-13,1974-10-06,0,9,1,7,5,20.0
15,regazzoni,0,12,1974-08-04,0,1974-08-04,7,1974-01-13,1974-10-06,1,11,1,11,3,52.0
15,beltoise,0,6,,1,,1,1974-01-13,1974-10-06,0,5,0,3,8,10.0
2,hobbs,0,2,,0,,0,1974-08-18,1974-09-08,0,2,0,0,0,0.0
2,mario_andretti,0,1,,0,,0,1974-09-22,1974-10-06,0,1,0,0,1,0.0
2,donohue,0,1,,0,,0,1974-09-22,1974-10-06,0,0,0,0,1,0.0
2,larrousse,0,0,,1,,0,1974-05-12,1974-07-07,0,0,0,0,1,0.0
2,ian_scheckter,0,1,,1,,0,1974-03-30,1974-08-18,0,0,0,0,0,0.0
2,lennep,0,1,,1,,0,1974-05-12,1974-06-23,0,0,0,0,0,0.0
2,jabouille,0,0,,2,,0,1974-07-07,1974-08-18,0,0,0,0,0,0.0
2,revson,0,0,,0,,0,1974-01-13,1974-01-27,0,0,0,0,2,0.0
