2011,3
1980,4
1958,4
1957,3
1953,3
1961,2
1956,3
1959,4
1970,5
2013,4
1998,3
2005,3
2001,3
1985,5
1990,4
2012,6
1983,6
1966,5
1996,3
1984,4
1987,4
1969,4
1974,5
1952,2
1982,7
1977,6
2009,4
1991,3
2007,2
1975,6
1999,4
1962,4
1994,3
1988,2
1995,3
2016,2
1997,4
2000,2
1993,3
2010,3
1971,3
2004,4
1950,2
2014,2
2008,5
1951,3
1955,3
1989,4
1978,4
1992,3
1986,4
2002,3
2015,2
1981,6
1960,4
1963,3
1965,3
2003,5
1972,5
1973,3
1979,4
1964,4
1976,6
1954,4
1968,4
1967,5
2006,3
