2011,5
1980,7
1958,6
1957,4
1953,5
1961,5
1956,5
1959,6
1970,7
2013,5
1998,4
2005,5
2001,5
1985,8
1990,6
2012,8
1983,8
1966,5
1996,4
1984,5
1987,5
1969,5
1974,7
1952,3
1982,11
1977,8
2009,6
1991,5
2007,4
1975,9
1999,6
1962,4
1994,4
1988,3
1995,5
2016,4
1997,6
2000,4
1993,4
2010,5
1971,6
2004,5
1950,3
2014,3
2008,7
1951,6
1955,4
1989,6
1978,6
1992,5
1986,5
2002,4
2015,3
1981,7
1960,5
1963,3
1965,4
2003,8
1972,5
1973,5
1979,7
1964,5
1976,7
1954,4
1968,7
1967,6
2006,5
