participations,driverref,fastestlaps,races_finished,first_win,did_not_start,last_win,podiums,first_race,last_race,poles,top_ten,wins,finished_in_points,did_not_finish,points
1,elford,0,1,,0,,0,1971-08-01,1971-08-01,0,0,0,0,0,0.0
1,hobbs,0,1,,0,,0,1971-10-03,1971-10-03,0,1,0,0,0,0.0
1,walker,0,0,,0,,0,1971-06-20,1971-06-20,0,0,0,0,1,0.0
1,jarier,0,0,,0,,0,1971-09-05,1971-09-05,0,0,0,0,1,0.0
1,jean,0,0,,0,,0,1971-07-04,1971-07-04,0,0,0,0,1,0.0
1,revson,0,0,,0,,0,1971-10-03,1971-10-03,0,0,0,0,1,0.0
1,redman,0,1,,0,,0,1971-03-06,1971-03-06,0,1,0,0,0,0.0
1,lauda,0,0,,0,,0,1971-08-15,1971-08-15,0,0,0,0,1,0.0
1,pretorius,0,0,,0,,0,1971-03-06,1971-03-06,0,0,0,0,1,0.0
1,bell,0,0,,0,,0,1971-07-17,1971-07-17,0,0,0,0,1,0.0
1,posey,0,0,,0,,0,1971-10-03,1971-10-03,0,0,0,0,1,0.0
1,lennep,0,1,,0,,0,1971-06-20,1971-06-20,0,1,0,0,0,0.0
1,moser,0,0,,0,,0,1971-09-05,1971-09-05,0,0,0,0,1,0.0
1,Cannoc,0,1,,0,,0,1971-10-03,1971-10-03,0,0,0,0,0,0.0
1,mazet,0,1,,0,,0,1971-07-04,1971-07-04,0,0,0,0,0,0.0
1,love,0,0,,0,,0,1971-03-06,1971-03-06,0,0,0,0,1,0.0
1,donohue,0,1,,0,,1,1971-09-19,1971-09-19,0,1,0,1,0,4.0
1,eaton,0,1,,0,,0,1971-09-19,1971-09-19,0,0,0,0,0,0.0
10,hulme,0,5,,0,,0,1971-03-06,1971-10-03,0,4,0,4,5,9.0
10,emerson_fittipaldi,0,6,,0,,3,1971-03-06,1971-10-03,0,6,0,4,4,16.0
10,pescarolo,0,4,,0,,0,1971-03-06,1971-10-03,0,3,0,2,6,4.0
10,amon,0,6,,0,,1,1971-03-06,1971-10-03,1,5,0,4,4,9.0
10,schenken,0,6,,0,,1,1971-04-18,1971-10-03,0,4,0,2,4,5.0
10,stommelen,0,6,,0,,0,1971-03-06,1971-09-19,0,4,0,2,4,3.0
10,wisell,0,5,,0,,0,1971-03-06,1971-10-03,0,5,0,4,5,9.0
11,stewart,0,9,1971-04-18,0,1971-09-19,7,1971-03-06,1971-10-03,6,8,6,8,2,62.0
11,hill,0,5,,0,,0,1971-03-06,1971-10-03,0,5,0,1,6,2.0
11,peterson,0,9,,0,,5,1971-03-06,1971-10-03,0,9,0,7,2,33.0
11,ganley,0,6,,1,,0,1971-03-06,1971-10-03,0,6,0,2,4,5.0
11,cevert,0,7,1971-10-03,0,1971-10-03,4,1971-03-06,1971-10-03,0,7,1,5,4,26.0
11,gethin,0,6,1971-09-05,0,1971-09-05,1,1971-03-06,1971-10-03,0,5,1,1,5,9.0
11,surtees,0,8,,0,,0,1971-03-06,1971-10-03,0,5,0,2,3,3.0
11,ickx,0,5,1971-06-20,0,1971-06-20,3,1971-03-06,1971-10-03,2,5,1,3,6,19.0
11,siffert,0,7,1971-08-15,0,1971-08-15,2,1971-03-06,1971-10-03,1,7,1,4,4,19.0
11,regazzoni,0,4,,0,,3,1971-03-06,1971-10-03,1,4,0,4,7,13.0
2,hailwood,0,2,,0,,0,1971-09-05,1971-10-03,0,1,0,1,0,3.0
2,charlton,0,0,,0,,0,1971-03-06,1971-07-17,0,0,0,0,2,0.0
2,lovely,0,0,,0,,0,1971-09-19,1971-10-03,0,0,0,0,2,0.0
2,craft,0,0,,1,,0,1971-09-19,1971-10-03,0,0,0,0,1,0.0
3,oliver,0,2,,0,,0,1971-07-17,1971-09-05,0,2,0,0,1,0.0
4,barber,0,0,,1,,0,1971-05-23,1971-10-03,0,0,0,0,3,0.0
4,marko,0,3,,0,,0,1971-08-15,1971-10-03,0,0,0,0,1,0.0
5,beuttler,0,0,,0,,0,1971-07-17,1971-09-19,0,0,0,0,5,0.0
5,bonnier,0,2,,1,,0,1971-03-06,1971-10-03,0,1,0,0,2,0.0
5,rodriguez,0,3,,0,,1,1971-03-06,1971-07-04,0,3,0,2,2,9.0
5,roig,0,0,,1,,0,1971-03-06,1971-07-04,0,0,0,0,4,0.0
6,adamich,0,2,,0,,0,1971-03-06,1971-10-03,0,0,0,0,4,0.0
6,mario_andretti,0,3,1971-03-06,1,1971-03-06,1,1971-03-06,1971-09-19,0,2,1,2,2,12.0
6,galli,0,4,,0,,0,1971-07-17,1971-10-03,0,0,0,0,2,0.0
7,beltoise,0,5,,0,,0,1971-04-18,1971-10-03,0,5,0,1,2,1.0
