participations,driverref,fastestlaps,races_finished,first_win,did_not_start,last_win,podiums,first_race,last_race,poles,top_ten,wins,finished_in_points,did_not_finish,points
1,klerk,0,0,,0,,0,1963-12-28,1963-12-28,0,0,0,0,1,0.0
1,ward,0,0,,0,,0,1963-10-06,1963-10-06,0,0,0,0,1,0.0
1,vos,0,0,,1,,0,1963-10-06,1963-10-06,0,0,0,0,0,0.0
1,abate,0,0,,1,,0,1963-09-08,1963-09-08,0,0,0,0,0,0.0
1,tingle,0,0,,0,,0,1963-12-28,1963-12-28,0,0,0,0,1,0.0
1,starrabba,0,0,,1,,0,1963-09-08,1963-09-08,0,0,0,0,0,0.0
1,spence,0,1,,0,,0,1963-09-08,1963-09-08,0,0,0,0,0,0.0
1,solana,0,1,,0,,0,1963-10-27,1963-10-27,0,0,0,0,0,0.0
1,serrurier,0,1,,0,,0,1963-12-28,1963-12-28,0,0,0,0,0,0.0
1,seiffert,0,0,,1,,0,1963-09-08,1963-09-08,0,0,0,0,0,0.0
1,prophet,0,0,,0,,0,1963-12-28,1963-12-28,0,0,0,0,1,0.0
1,bianchi,0,0,,0,,0,1963-06-09,1963-06-09,0,0,0,0,1,0.0
1,blokdyk,0,1,,0,,0,1963-12-28,1963-12-28,0,0,0,0,0,0.0
1,pieterse,0,0,,0,,0,1963-12-28,1963-12-28,0,0,0,0,1,0.0
1,broeker,0,1,,0,,0,1963-10-06,1963-10-06,0,1,0,0,0,0.0
1,parnell,0,0,,1,,0,1963-08-04,1963-08-04,0,0,0,0,0,0.0
1,niemann,0,1,,0,,0,1963-12-28,1963-12-28,0,0,0,0,0,0.0
1,monarch,0,0,,1,,0,1963-10-27,1963-10-27,0,0,0,0,0,0.0
1,love,0,1,,0,,0,1963-12-28,1963-12-28,0,1,0,0,0,0.0
1,dochnal,0,0,,1,,0,1963-10-27,1963-10-27,0,0,0,0,0,0.0
1,driver,0,0,,1,,0,1963-12-28,1963-12-28,0,0,0,0,0,0.0
1,ernesto_brambilla,0,0,,1,,0,1963-09-08,1963-09-08,0,0,0,0,0,0.0
1,lippi,0,0,,1,,0,1963-09-08,1963-09-08,0,0,0,0,0,0.0
1,lederle,0,0,,1,,0,1963-12-28,1963-12-28,0,0,0,0,0,0.0
1,kuhnke,0,0,,1,,0,1963-08-04,1963-08-04,0,0,0,0,0,0.0
10,clark,0,10,1963-06-09,0,1963-12-28,9,1963-05-26,1963-12-28,7,10,7,9,0,73.0
10,bonnier,0,8,,0,,0,1963-05-26,1963-12-28,0,7,0,4,2,6.0
10,hill,0,7,1963-05-26,0,1963-10-06,5,1963-05-26,1963-12-28,2,6,2,5,3,29.0
10,surtees,0,5,1963-08-04,0,1963-08-04,3,1963-05-26,1963-12-28,1,5,1,4,5,22.0
10,jack_brabham,0,7,,0,,1,1963-05-26,1963-12-28,0,6,0,4,3,14.0
10,gurney,0,6,,0,,3,1963-05-26,1963-12-28,0,5,0,5,4,19.0
10,ginther,0,8,,0,,5,1963-05-26,1963-12-28,0,8,0,8,2,34.0
10,maggs,0,6,,0,,1,1963-05-26,1963-12-28,0,6,0,3,4,9.0
10,mclaren,0,6,,0,,3,1963-05-26,1963-12-28,0,4,0,4,4,17.0
2,hansgen,0,0,,2,,0,1963-10-06,1963-10-27,0,0,0,0,0,0.0
2,anderson,0,2,,0,,0,1963-07-20,1963-09-08,0,0,0,0,0,0.0
2,andre_pilette,0,0,,2,,0,1963-08-04,1963-09-08,0,0,0,0,0,0.0
2,collomb,0,1,,1,,0,1963-05-26,1963-08-04,0,1,0,0,0,0.0
2,arundell,0,0,,2,,0,1963-06-09,1963-06-30,0,0,0,0,0,0.0
2,sharp,0,1,,0,,0,1963-10-06,1963-10-27,0,1,0,0,1,0.0
2,campbell-jones,0,1,,1,,0,1963-05-26,1963-07-20,0,0,0,0,0,0.0
2,cabral,0,0,,1,,0,1963-08-04,1963-09-08,0,0,0,0,1,0.0
2,rodriguez,0,0,,0,,0,1963-10-06,1963-10-27,0,0,0,0,2,0.0
3,hailwood,0,2,,1,,0,1963-07-20,1963-12-28,0,2,0,0,0,0.0
3,raby,0,0,,2,,0,1963-07-20,1963-09-08,0,0,0,0,1,0.0
3,scarfiotti,0,1,,2,,0,1963-06-09,1963-06-30,0,1,0,1,0,1.0
3,mitter,0,1,,1,,0,1963-06-23,1963-09-08,0,1,0,1,1,3.0
3,mairesse,0,0,,0,,0,1963-05-26,1963-08-04,0,0,0,0,3,0.0
3,estefano,0,0,,3,,0,1963-05-26,1963-07-20,0,0,0,0,0,0.0
3,trintignant,0,2,,0,,0,1963-05-26,1963-09-08,0,2,0,0,1,0.0
6,gregory,0,1,,1,,0,1963-06-30,1963-10-27,0,0,0,0,4,0.0
7,burgess,0,0,,5,,0,1963-05-26,1963-09-08,0,0,0,0,2,0.0
