participations,driverref,fastestlaps,races_finished,first_win,did_not_start,last_win,podiums,first_race,last_race,poles,top_ten,wins,finished_in_points,did_not_finish,points
1,schenken,0,1,,0,,0,1973-09-23,1973-09-23,0,0,0,0,0,0.0
1,redman,0,0,,0,,0,1973-10-07,1973-10-07,0,0,0,0,1,0.0
1,pretorius,0,0,,0,,0,1973-03-03,1973-03-03,0,0,0,0,1,0.0
1,mcrae,0,0,,0,,0,1973-07-14,1973-07-14,0,0,0,0,1,0.0
1,bueno,0,1,,0,,0,1973-02-11,1973-02-11,0,0,0,0,0,0.0
1,charlton,0,0,,0,,0,1973-03-03,1973-03-03,0,0,0,0,1,0.0
1,keizan,0,0,,0,,0,1973-03-03,1973-03-03,0,0,0,0,1,0.0
1,gethin,0,0,,0,,0,1973-09-23,1973-09-23,0,0,0,0,1,0.0
10,jarier,0,1,,0,,0,1973-01-28,1973-10-07,0,0,0,0,9,0.0
12,ickx,0,9,,0,,1,1973-01-28,1973-10-07,0,8,0,5,3,12.0
12,follmer,0,7,,0,,1,1973-03-03,1973-10-07,0,4,0,2,5,5.0
12,hill,0,6,,0,,0,1973-04-29,1973-10-07,0,2,0,0,6,0.0
13,oliver,0,5,,0,,1,1973-03-03,1973-10-07,0,3,0,1,8,4.0
14,regazzoni,0,10,,0,,0,1973-01-28,1973-10-07,1,9,0,2,4,2.0
14,revson,0,11,1973-07-14,0,1973-09-23,4,1973-01-28,1973-10-07,0,11,2,8,3,38.0
14,beuttler,0,7,,0,,0,1973-01-28,1973-10-07,0,4,0,0,7,0.0
14,lauda,0,5,,0,,0,1973-01-28,1973-10-07,0,3,0,1,9,2.0
14,ganley,0,8,,0,,0,1973-01-28,1973-10-07,0,5,0,1,6,1.0
15,stewart,0,13,1973-03-03,0,1973-08-05,8,1973-01-28,1973-10-07,3,13,5,12,2,71.0
15,wilson_fittipaldi,0,6,,0,,0,1973-01-28,1973-10-07,0,3,0,2,9,3.0
15,hailwood,0,5,,0,,0,1973-01-28,1973-10-07,0,4,0,0,10,0.0
15,reutemann,0,9,,0,,2,1973-01-28,1973-10-07,0,8,0,6,6,16.0
15,cevert,0,11,,1,,7,1973-01-28,1973-10-07,0,11,0,10,3,47.0
15,beltoise,0,7,,0,,0,1973-01-28,1973-10-07,0,5,0,4,8,9.0
15,pace,0,7,,0,,1,1973-01-28,1973-10-07,0,5,0,2,8,7.0
15,peterson,0,9,1973-07-01,0,1973-10-07,7,1973-01-28,1973-10-07,9,7,4,7,6,52.0
15,hulme,0,14,1973-06-17,0,1973-06-17,3,1973-01-28,1973-10-07,1,11,1,8,1,26.0
15,emerson_fittipaldi,0,11,1973-01-28,0,1973-04-29,8,1973-01-28,1973-10-07,1,10,3,10,4,55.0
2,wisell,0,0,,0,,0,1973-06-17,1973-07-01,0,0,0,0,2,0.0
2,williamson,0,0,,0,,0,1973-07-14,1973-07-29,0,0,0,0,2,0.0
2,watson,0,0,,0,,0,1973-07-14,1973-10-07,0,0,0,0,2,0.0
3,lennep,0,2,,0,,0,1973-07-29,1973-09-09,0,2,0,1,1,1.0
3,mass,0,1,,0,,0,1973-07-14,1973-10-07,0,1,0,0,2,0.0
3,pescarolo,0,2,,0,,0,1973-04-29,1973-08-05,0,2,0,0,1,0.0
4,stommelen,0,3,,0,,0,1973-08-05,1973-09-23,0,0,0,0,1,0.0
5,galli,0,2,,0,,0,1973-01-28,1973-06-03,0,1,0,0,3,0.0
5,scheckter,0,1,,0,,0,1973-03-03,1973-10-07,0,1,0,0,4,0.0
5,purley,0,2,,0,,0,1973-06-03,1973-09-09,0,1,0,0,3,0.0
6,adamich,0,3,,0,,0,1973-03-03,1973-07-14,0,3,0,1,3,3.0
6,amon,0,2,,0,,0,1973-05-20,1973-10-07,0,2,0,1,4,1.0
7,opel,0,2,,0,,0,1973-07-01,1973-10-07,0,0,0,0,5,0.0
8,hunt,0,6,,1,,2,1973-06-03,1973-10-07,0,6,0,4,1,14.0
9,merzario,0,7,,0,,0,1973-01-28,1973-10-07,0,5,0,2,2,6.0
