participations,driverref,fastestlaps,races_finished,first_win,did_not_start,last_win,podiums,first_race,last_race,poles,top_ten,wins,finished_in_points,did_not_finish,points
1,larson,0,1,,0,,0,1958-05-30,1958-05-30,0,1,0,0,0,0.0
1,weyant,0,0,,0,,0,1958-05-30,1958-05-30,0,0,0,0,1,0.0
1,bryan,0,1,1958-05-30,0,1958-05-30,1,1958-05-30,1958-05-30,0,1,1,1,0,8.0
1,ward,0,0,,0,,0,1958-05-30,1958-05-30,0,0,0,0,1,0.0
1,veith,0,0,,0,,0,1958-05-30,1958-05-30,0,0,0,0,1,0.0
1,turner,0,0,,0,,0,1958-05-30,1958-05-30,0,0,0,0,1,0.0
1,tolan,0,1,,0,,0,1958-05-30,1958-05-30,0,0,0,0,0,0.0
1,barth,0,1,,0,,0,1958-08-03,1958-08-03,0,1,0,0,0,0.0
1,thomson,0,0,,0,,0,1958-05-30,1958-05-30,0,0,0,0,1,0.0
1,testut,0,0,,1,,0,1958-05-18,1958-05-18,0,0,0,0,0,0.0
1,bettenhausen,0,1,,0,,0,1958-05-30,1958-05-30,0,1,0,1,0,4.0
1,templeman,0,0,,0,,0,1958-05-30,1958-05-30,0,0,0,0,1,0.0
1,boyd,0,1,,0,,1,1958-05-30,1958-05-30,0,1,0,1,0,4.0
1,bridger,0,0,,0,,0,1958-10-19,1958-10-19,0,0,0,0,1,0.0
1,taramazzo,0,0,,1,,0,1958-05-18,1958-05-18,0,0,0,0,0,0.0
1,sutton,0,0,,0,,0,1958-05-30,1958-05-30,0,0,0,0,1,0.0
1,stacey,0,0,,0,,0,1958-07-19,1958-07-19,0,0,0,0,1,0.0
1,cheesbourg,0,1,,0,,0,1958-05-30,1958-05-30,0,1,0,0,0,0.0
1,chiron,0,0,,1,,0,1958-05-18,1958-05-18,0,0,0,0,0,0.0
1,christie,0,0,,0,,0,1958-05-30,1958-05-30,0,0,0,0,1,0.0
1,connor,0,0,,0,,0,1958-05-30,1958-05-30,0,0,0,0,1,0.0
1,dempsey_wilson,0,0,,0,,0,1958-05-30,1958-05-30,0,0,0,0,1,0.0
1,dick_rathmann,0,0,,0,,0,1958-05-30,1958-05-30,1,0,0,0,1,0.0
1,ecclestone,0,0,,1,,0,1958-05-18,1958-05-18,0,0,0,0,0,0.0
1,elisian,0,0,,0,,0,1958-05-30,1958-05-30,0,0,0,0,1,0.0
1,emery,0,0,,1,,0,1958-05-18,1958-05-18,0,0,0,0,0,0.0
1,sachs,0,0,,0,,0,1958-05-30,1958-05-30,0,0,0,0,1,0.0
1,reece,0,1,,0,,0,1958-05-30,1958-05-30,0,1,0,0,0,0.0
1,rathmann,0,1,,0,,0,1958-05-30,1958-05-30,0,1,0,1,0,2.0
1,piotti,0,0,,1,,0,1958-05-18,1958-05-18,0,0,0,0,0,0.0
1,foyt,0,0,,0,,0,1958-05-30,1958-05-30,0,0,0,0,1,0.0
1,freeland,0,1,,0,,0,1958-05-30,1958-05-30,0,1,0,0,0,0.0
1,garrett,0,0,,0,,0,1958-05-30,1958-05-30,0,0,0,0,1,0.0
1,picard,0,0,,0,,0,1958-10-19,1958-10-19,0,0,0,0,1,0.0
1,george_amick,0,1,,0,,1,1958-05-30,1958-05-30,0,1,0,1,0,6.0
1,paul_russo,0,0,,0,,0,1958-05-30,1958-05-30,0,0,0,0,1,0.0
1,gibson,0,0,,0,,0,1958-08-03,1958-08-03,0,0,0,0,1,0.0
1,parsons,0,1,,0,,0,1958-05-30,1958-05-30,0,0,0,0,0,0.0
1,goethals,0,0,,0,,0,1958-08-03,1958-08-03,0,0,0,0,1,0.0
1,goldsmith,0,0,,0,,0,1958-05-30,1958-05-30,0,0,0,0,1,0.0
1,naylor,0,0,,0,,0,1958-08-03,1958-08-03,0,0,0,0,1,0.0
1,menditeguy,0,1,,0,,0,1958-01-19,1958-01-19,0,1,0,0,0,0.0
1,guelfi,0,1,,0,,0,1958-10-19,1958-10-19,0,0,0,0,0,0.0
1,marsh,0,1,,0,,0,1958-08-03,1958-08-03,0,1,0,0,0,0.0
1,magill,0,0,,0,,0,1958-05-30,1958-05-30,0,0,0,0,1,0.0
1,la_caze,0,1,,0,,0,1958-10-19,1958-10-19,0,0,0,0,0,0.0
1,jerry_unser,0,0,,0,,0,1958-05-30,1958-05-30,0,0,0,0,1,0.0
1,johnson,0,1,,0,,0,1958-05-30,1958-05-30,0,1,0,0,0,0.0
1,kavanagh,0,0,,1,,0,1958-05-18,1958-05-18,0,0,0,0,0,0.0
1,keller,0,1,,0,,0,1958-05-30,1958-05-30,0,0,0,0,0,0.0
1,kessler,0,0,,1,,0,1958-05-18,1958-05-18,0,0,0,0,0,0.0
1,bisch,0,0,,0,,0,1958-05-30,1958-05-30,0,0,0,0,1,0.0
10,moss,0,5,1958-01-19,0,1958-10-19,5,1958-01-19,1958-10-19,3,5,4,6,5,41.0
10,hawthorn,0,8,1958-07-06,0,1958-07-06,7,1958-01-19,1958-10-19,4,8,1,9,2,49.0
10,behra,0,3,,0,,1,1958-01-19,1958-10-19,0,3,0,3,7,9.0
10,brooks,0,4,1958-06-15,0,1958-09-07,3,1958-05-18,1958-10-19,1,4,3,3,6,24.0
10,schell,0,7,,0,,1,1958-01-19,1958-10-19,0,7,0,5,3,14.0
2,beaufort,0,1,,0,,0,1958-05-26,1958-08-03,0,0,0,0,1,0.0
2,scarlatti,0,0,,0,,0,1958-05-18,1958-05-26,0,0,0,0,2,0.0
2,bueb,0,1,,0,,0,1958-07-19,1958-08-03,0,0,0,0,1,0.0
2,burgess,0,1,,0,,0,1958-07-19,1958-08-03,0,1,0,0,1,0.0
2,cabianca,0,0,,1,,0,1958-05-18,1958-09-07,0,0,0,0,1,0.0
2,fangio,0,2,,0,,0,1958-01-19,1958-07-06,1,2,0,2,0,7.0
2,ruttman,0,1,,1,,0,1958-07-06,1958-08-03,0,1,0,0,0,0.0
2,fairman,0,1,,0,,0,1958-07-19,1958-10-19,0,1,0,0,1,0.0
2,mclaren,0,2,,0,,0,1958-08-03,1958-10-19,0,1,0,0,0,0.0
3,gould,0,1,,2,,0,1958-01-19,1958-05-26,0,1,0,0,0,0.0
3,seidel,0,0,,0,,0,1958-06-15,1958-10-19,0,0,0,0,3,0.0
3,gendebien,0,1,,0,,0,1958-06-15,1958-10-19,0,1,0,0,2,0.0
3,flockhart,0,0,,2,,0,1958-05-18,1958-10-19,0,0,0,0,1,0.0
3,herrmann,0,1,,0,,0,1958-08-03,1958-10-19,0,1,0,0,2,0.0
4,gregory,0,2,,0,,0,1958-05-26,1958-10-19,0,2,0,0,2,0.0
4,filippis,0,1,,1,,0,1958-05-18,1958-09-07,0,1,0,0,2,0.0
4,phil_hill,0,4,,0,,2,1958-07-06,1958-10-19,0,4,0,2,0,9.0
4,godia,0,1,,1,,0,1958-01-19,1958-07-06,0,1,0,0,2,0.0
5,shelby,0,2,,0,,0,1958-07-06,1958-09-07,0,2,0,0,3,0.0
5,gerini,0,2,,1,,0,1958-05-18,1958-10-19,0,1,0,0,2,0.0
5,musso,0,3,,0,,2,1958-01-19,1958-07-06,0,3,0,2,2,12.0
6,trips,0,3,,0,,1,1958-05-18,1958-09-07,0,3,0,3,3,9.0
7,collins,0,3,1958-07-19,0,1958-07-19,2,1958-01-19,1958-08-03,0,3,1,3,4,14.0
8,lewis-evans,0,3,,0,,2,1958-05-18,1958-10-19,1,3,0,3,5,11.0
9,jack_brabham,0,6,,0,,0,1958-05-18,1958-10-19,0,5,0,1,3,3.0
9,allison,0,6,,0,,0,1958-05-18,1958-10-19,0,6,0,1,3,3.0
9,trintignant,0,6,1958-05-18,0,1958-05-18,2,1958-05-18,1958-10-19,0,6,1,2,3,12.0
9,bonnier,0,4,,0,,0,1958-05-18,1958-10-19,0,4,0,1,5,3.0
9,salvadori,0,8,,0,,2,1958-05-18,1958-10-19,0,7,0,4,1,15.0
9,hill,0,2,,0,,0,1958-05-18,1958-10-19,0,1,0,0,7,0.0
