participations,driverref,fastestlaps,races_finished,first_win,did_not_start,last_win,podiums,first_race,last_race,poles,top_ten,wins,finished_in_points,did_not_finish,points
1,webb,0,0,,0,,0,1952-05-30,1952-05-30,0,0,0,0,1,0.0
1,ruttman,0,1,1952-05-30,0,1952-05-30,1,1952-05-30,1952-05-30,0,1,1,1,0,8.0
1,vukovich,0,1,,0,,0,1952-05-30,1952-05-30,0,0,0,1,0,1.0
1,abecassis,0,0,,0,,0,1952-05-18,1952-05-18,0,0,0,0,1,0.0
1,agabashian,0,0,,0,,0,1952-05-30,1952-05-30,1,0,0,0,1,0.0
1,thompson,0,1,,0,,0,1952-07-19,1952-07-19,0,1,0,1,0,2.0
1,terra,0,0,,0,,0,1952-05-18,1952-05-18,0,0,0,0,1,0.0
1,ayulo,0,1,,0,,0,1952-05-30,1952-05-30,0,0,0,0,0,0.0
1,ball,0,0,,0,,0,1952-05-30,1952-05-30,0,0,0,0,1,0.0
1,banks,0,1,,0,,0,1952-05-30,1952-05-30,0,0,0,0,0,0.0
1,bayol,0,0,,0,,0,1952-09-07,1952-09-07,0,0,0,0,1,0.0
1,bechem,0,0,,0,,0,1952-08-03,1952-08-03,0,0,0,0,1,0.0
1,ward,0,0,,0,,0,1952-05-30,1952-05-30,0,0,0,0,1,0.0
1,bettenhausen,0,0,,0,,0,1952-05-30,1952-05-30,0,0,0,0,1,0.0
1,sweikert,0,0,,0,,0,1952-05-30,1952-05-30,0,0,0,0,1,0.0
1,stevenson,0,1,,0,,0,1952-05-30,1952-05-30,0,0,0,0,0,0.0
1,bob_scott,0,0,,0,,0,1952-05-30,1952-05-30,0,0,0,0,1,0.0
1,schoeller,0,0,,0,,0,1952-08-03,1952-08-03,0,0,0,0,1,0.0
1,schindler,0,1,,0,,0,1952-05-30,1952-05-30,0,0,0,0,0,0.0
1,brudes,0,0,,0,,0,1952-08-03,1952-08-03,0,0,0,0,1,0.0
1,bryan,0,1,,0,,0,1952-05-30,1952-05-30,0,1,0,0,0,0.0
1,cabantous,0,1,,0,,0,1952-07-06,1952-07-06,0,1,0,0,0,0.0
1,salvadori,0,1,,0,,0,1952-07-19,1952-07-19,0,1,0,0,0,0.0
1,rol,0,0,,0,,0,1952-09-07,1952-09-07,0,0,0,0,1,0.0
1,charrington,0,0,,0,,0,1952-06-22,1952-06-22,0,0,0,0,1,0.0
1,rigsby,0,1,,0,,0,1952-05-30,1952-05-30,0,0,0,0,0,0.0
1,riess,0,1,,0,,0,1952-08-03,1952-08-03,0,1,0,0,0,0.0
1,comotti,0,1,,0,,0,1952-07-06,1952-07-06,0,0,0,0,0,0.0
1,crespo,0,0,,1,,0,1952-09-07,1952-09-07,0,0,0,0,0,0.0
1,crook,0,1,,0,,0,1952-07-19,1952-07-19,0,0,0,0,0,0.0
1,cross,0,1,,0,,0,1952-05-30,1952-05-30,0,1,0,1,0,2.0
1,darter,0,1,,0,,0,1952-05-30,1952-05-30,0,1,0,1,0,3.0
1,reg_parnell,0,1,,0,,0,1952-07-19,1952-07-19,0,1,0,0,0,0.0
1,reece,0,1,,0,,0,1952-05-30,1952-05-30,0,1,0,0,0,0.0
1,dusio,0,0,,1,,0,1952-09-07,1952-09-07,0,0,0,0,0,0.0
1,etancelin,0,1,,0,,0,1952-07-06,1952-07-06,0,1,0,0,0,0.0
1,rathmann,0,1,,0,,1,1952-05-30,1952-05-30,0,1,0,1,0,6.0
1,pietsch,0,0,,0,,0,1952-08-03,1952-08-03,0,0,0,0,1,0.0
1,peters,0,0,,0,,0,1952-08-03,1952-08-03,0,0,0,0,1,0.0
1,fonder,0,1,,0,,0,1952-05-30,1952-05-30,0,0,0,0,0,0.0
1,parsons,0,1,,0,,0,1952-05-30,1952-05-30,0,1,0,0,0,0.0
1,obrien,0,1,,0,,0,1952-06-22,1952-06-22,0,0,0,0,0,0.0
1,george_connor,0,1,,0,,0,1952-05-30,1952-05-30,0,1,0,0,0,0.0
1,gonzalez,0,1,,0,,1,1952-09-07,1952-09-07,0,1,0,1,0,6.5
1,niedermayr,0,1,,0,,0,1952-08-03,1952-08-03,0,1,0,0,0,0.0
1,graham_whitehead,0,1,,0,,0,1952-07-19,1952-07-19,0,0,0,0,0,0.0
1,griffith,0,1,,0,,0,1952-05-30,1952-05-30,0,1,0,0,0,0.0
1,hanks,0,1,,0,,1,1952-05-30,1952-05-30,0,1,0,1,0,4.0
1,nalon,0,0,,0,,0,1952-05-30,1952-05-30,0,0,0,0,1,0.0
1,hartley,0,0,,0,,0,1952-05-30,1952-05-30,0,0,0,0,1,0.0
1,murray,0,0,,0,,0,1952-07-19,1952-07-19,0,0,0,0,1,0.0
1,heeks,0,0,,0,,0,1952-08-03,1952-08-03,0,0,0,0,1,0.0
1,helfrich,0,0,,0,,0,1952-08-03,1952-08-03,0,0,0,0,1,0.0
1,miller,0,0,,0,,0,1952-05-30,1952-05-30,0,0,0,0,1,0.0
1,james,0,1,,0,,0,1952-05-30,1952-05-30,0,0,0,0,0,0.0
1,johnson,0,1,,0,,0,1952-05-30,1952-05-30,0,0,0,0,0,0.0
1,klenk,0,1,,0,,0,1952-08-03,1952-08-03,0,0,0,0,0,0.0
1,klodwig,0,1,,0,,0,1952-08-03,1952-08-03,0,0,0,0,0,0.0
1,krause,0,0,,0,,0,1952-08-03,1952-08-03,0,0,0,0,1,0.0
1,mcgrath,0,1,,0,,0,1952-05-30,1952-05-30,0,0,0,0,0,0.0
1,mcdowell,0,1,,0,,0,1952-05-30,1952-05-30,0,0,0,0,0,0.0
1,legat,0,1,,0,,0,1952-06-22,1952-06-22,0,0,0,0,0,0.0
1,linden,0,0,,0,,0,1952-05-30,1952-05-30,0,0,0,0,1,0.0
1,lof,0,0,,0,,0,1952-08-17,1952-08-17,0,0,0,0,1,0.0
1,balsa,0,0,,0,,0,1952-08-03,1952-08-03,0,0,0,0,1,0.0
2,villoresi,0,2,,0,,2,1952-08-17,1952-09-07,0,2,0,2,0,8.0
2,carini,0,0,,0,,0,1952-07-06,1952-08-03,0,0,0,0,2,0.0
2,mcalpine,0,1,,0,,0,1952-07-19,1952-09-07,0,0,0,0,1,0.0
2,laurent,0,2,,0,,0,1952-06-22,1952-08-03,0,1,0,0,0,0.0
2,landi,0,2,,0,,0,1952-08-17,1952-09-07,0,2,0,0,0,0.0
2,ulmen,0,1,,0,,0,1952-05-18,1952-08-03,0,1,0,0,1,0.0
2,hans_stuck,0,0,,1,,0,1952-05-18,1952-09-07,0,0,0,0,1,0.0
2,simon,0,1,,0,,0,1952-05-18,1952-09-07,0,1,0,0,1,0.0
2,flinterman,0,1,,0,,0,1952-08-17,1952-08-17,0,1,0,0,1,0.0
2,bonetto,0,1,,0,,0,1952-08-03,1952-09-07,0,1,0,1,1,2.0
2,poore,0,2,,0,,0,1952-07-19,1952-09-07,0,1,0,1,0,3.0
2,duncan_hamilton,0,1,,0,,0,1952-07-19,1952-08-17,0,1,0,0,1,0.0
2,downing,0,1,,0,,0,1952-07-19,1952-08-17,0,1,0,0,1,0.0
3,hirt,0,2,,0,,0,1952-05-18,1952-07-19,0,1,0,0,1,0.0
3,tornaco,0,1,,1,,0,1952-06-22,1952-09-07,0,1,0,0,1,0.0
3,aston,0,0,,2,,0,1952-07-19,1952-09-07,0,0,0,0,1,0.0
3,frere,0,1,,0,,0,1952-06-22,1952-08-17,0,1,0,1,2,2.0
3,whitehead,0,1,,1,,0,1952-07-06,1952-09-07,0,1,0,0,1,0.0
3,cantoni,0,1,,0,,0,1952-07-19,1952-09-07,0,0,0,0,2,0.0
4,wharton,0,2,,0,,0,1952-05-18,1952-09-07,0,2,0,1,2,3.0
4,rosier,0,1,,0,,0,1952-05-18,1952-09-07,0,1,0,0,3,0.0
4,schell,0,1,,0,,0,1952-05-18,1952-07-19,0,0,0,0,3,0.0
4,brandon,0,4,,0,,0,1952-05-18,1952-09-07,0,2,0,0,0,0.0
4,gaze,0,1,,1,,0,1952-06-22,1952-09-07,0,0,0,0,2,0.0
4,bira,0,2,,0,,0,1952-05-18,1952-07-19,0,1,0,0,2,0.0
4,bianco,0,1,,0,,0,1952-07-19,1952-09-07,0,0,0,0,3,0.0
4,graffenried,0,2,,1,,0,1952-05-18,1952-09-07,0,1,0,0,1,0.0
4,alan_brown,0,4,,0,,0,1952-05-18,1952-09-07,0,2,0,1,0,2.0
5,claes,0,3,,1,,0,1952-06-22,1952-09-07,0,2,0,0,1,0.0
5,collins,0,1,,1,,0,1952-05-18,1952-09-07,0,1,0,0,3,0.0
5,fischer,0,4,,0,,2,1952-05-18,1952-09-07,0,2,0,2,1,10.0
5,hawthorn,0,3,,0,,1,1952-06-22,1952-09-07,0,3,0,3,2,10.0
5,trintignant,0,2,,0,,0,1952-07-06,1952-09-07,0,2,0,1,3,2.0
5,moss,0,0,,0,,0,1952-05-18,1952-09-07,1,0,0,0,5,0.0
6,taruffi,0,5,1952-05-18,0,1952-05-18,3,1952-05-18,1952-09-07,0,5,1,4,1,22.0
6,macklin,0,4,,1,,0,1952-05-18,1952-09-07,0,2,0,0,1,0.0
6,behra,0,3,,0,,1,1952-05-18,1952-09-07,0,3,0,2,3,6.0
7,ascari,0,6,1952-06-22,0,1952-09-07,6,1952-05-30,1952-09-07,5,6,6,6,1,53.5
7,manzon,0,4,,0,,1,1952-05-18,1952-09-07,0,3,0,3,3,9.0
8,farina,0,6,,0,,4,1952-05-18,1952-09-07,2,6,0,5,2,27.0
